iteration,timestamp_start,timestamp_end,duration_seconds,parameter_key,prompt,negative_prompt,cfg_scale,hypothesis,parent_iteration,search_phase,inference_exit_code,evaluation_exit_code,run_status,failure_reason,metrics_json_sha256,output_video_path,composite_relative_gain,metrics_beating_osd,metrics_gain_ge_2pct,psnr_delta_db,target_met,is_best,metric_psnr,delta_vs_osdenhancer_psnr,relative_gain_psnr,metric_ssim,delta_vs_osdenhancer_ssim,relative_gain_ssim,metric_lpips,delta_vs_osdenhancer_lpips,relative_gain_lpips,metric_dists,delta_vs_osdenhancer_dists,relative_gain_dists,metric_clipiqa,delta_vs_osdenhancer_clipiqa,relative_gain_clipiqa,metric_clipiqa_plus,delta_vs_osdenhancer_clipiqa_plus,relative_gain_clipiqa_plus,metric_niqe,delta_vs_osdenhancer_niqe,relative_gain_niqe,metric_ilniqe,delta_vs_osdenhancer_ilniqe,relative_gain_ilniqe,metric_liqe,delta_vs_osdenhancer_liqe,relative_gain_liqe,metric_musiq,delta_vs_osdenhancer_musiq,relative_gain_musiq,metric_maniqa,delta_vs_osdenhancer_maniqa,relative_gain_maniqa,metric_brisque,delta_vs_osdenhancer_brisque,relative_gain_brisque,metric_dover_overall,delta_vs_osdenhancer_dover_overall,relative_gain_dover_overall,metric_dover_aesthetic,delta_vs_osdenhancer_dover_aesthetic,relative_gain_dover_aesthetic,metric_dover_technical,delta_vs_osdenhancer_dover_technical,relative_gain_dover_technical,metric_fastervqa,delta_vs_osdenhancer_fastervqa,relative_gain_fastervqa,metric_md_vqa,delta_vs_osdenhancer_md_vqa,relative_gain_md_vqa,metric_ewarp_x1000,delta_vs_osdenhancer_ewarp_x1000,relative_gain_ewarp_x1000
10,2026-07-26T06:50:51+00:00,2026-07-26T06:56:52+00:00,361.167,7b6bb5a69ceff4c9a225487de142cee11c0d8cdc9c532970e744ea42043dabff,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","flickering, temporal inconsistency, unstable details, hallucinated textures, oversharpening, ringing artifacts, color shifts, ghosting, motion trails, warped structures, plastic texture, excessive smoothing, noise amplification",5.000000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,d8f7ce4e7f9118c66a8d04106b8fc6fa9b2103f5a7aa388a772b53326ed59566,results_test/UDM10,2.211517495431059,2,2,-0.09371537731539448,0,0,26.291284622684607,-0.09371537731539448,-0.0035518429909188734,0.7813514976307105,0.007451497630710513,0.009628501913309875,0.25378632254658207,0.004586322546582061,-0.01840418357376429,0.12856569809298363,0.011865698092983629,-0.10167693310183058,0.38693443224314716,-0.01986556775685283,-0.048833745714977464,0.5515082857301159,-0.01219171426988408,-0.02162801892830243,4.9120626847958775,0.3522626847958774,-0.07725397710335484,32.388755821989996,0.8660558219899954,-0.027474036868351866,3.116947164458613,0.2258471644586133,0.07811807424807628,65.04946194925616,-0.616738050743848,-0.009392016756624382,0.31656286603500766,-0.006037133964992336,-0.018713992451929125,29.200935216103836,-4.307364783896162,0.12854620448951937,0.5422535002231598,-0.015146499776840239,-0.027173483632652026,0.9781846284866333,8.462848663337574e-05,8.652334795355868e-05,0.10203666407614946,-0.0010633359238505363,-0.010313636506794727,0.7530295216996439,-0.04187047830035617,-0.05267389394937246,83.56,10.454999999999998,0.1430134737706039,1.823739253425932,0.23143925342593197,-0.1453490255767958
11,2026-07-26T06:56:52+00:00,2026-07-26T07:02:55+00:00,362.511,e217f85bb4be231fea89f8ff23835e6e818c9b8ed2531b9208284bfc9f6bdf0a,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","flickering, temporal inconsistency, unstable details, hallucinated textures, oversharpening, ringing artifacts, color shifts, ghosting, motion trails, warped structures, plastic texture, excessive smoothing, noise amplification",5.500000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,f6ec6482e3577244ced65eb157a6a357f8f8cb2e844f9ed4bf2bc2032109227e,results_test/UDM10,2.2107030606897613,2,2,-0.1365256204912768,0,0,26.248474379508725,-0.1365256204912768,-0.00517436499872188,0.7807149811772867,0.0068149811772866276,0.008806022971038413,0.25432578769903025,0.005125787699030243,-0.02056897150493677,0.1287284299250572,0.012028429925057205,-0.10307137896364357,0.38582888495537543,-0.020971115044624566,-0.051551413580689695,0.5500929881488124,-0.013607011851187623,-0.024138747296767116,4.898946925974592,0.3391469259745916,-0.07437758804653528,32.29364055670462,0.7709405567046161,-0.024456679050481593,3.119489176811711,0.228389176811711,0.07899732863329217,64.95862300011419,-0.7075769998858163,-0.010775360838388948,0.31576056295344906,-0.0068394370465509335,-0.021200982785340775,29.2176533360635,-4.290646663936499,0.12804727974670455,0.5473024383187294,-0.010097561681270628,-0.018115467673610743,0.9776121079921722,-0.00048789200782772824,-0.0004988160799792744,0.10615191776305437,0.003051917763054371,0.02960153019451378,0.7556386992320276,-0.03926130076797241,-0.04939149675175796,83.59,10.485,0.14342384241843922,1.830267603363609,0.2379676033636089,-0.14944897529586693
12,2026-07-26T07:02:55+00:00,2026-07-26T07:09:06+00:00,370.938,1121a5e455e6dd2f9c8cc95226d2f9a9529654ae8f9a5f35909514f552115997,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","flickering, temporal inconsistency, unstable details, hallucinated textures, oversharpening, ringing artifacts, color shifts, ghosting, motion trails, warped structures, plastic texture, excessive smoothing, noise amplification",6.500000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,96307ff40771a77e718ef9520a531d96ff7ef2a304981f80147d87feba9ecf7a,results_test/UDM10,2.2080962658260557,2,2,-0.2309361660865079,0,0,26.154063833913494,-0.2309361660865079,-0.008752555091396927,0.7792386059281589,0.005338605928158824,0.006898314934951316,0.25556995150062345,0.006369951500623444,-0.025561603132517832,0.12902165535957583,0.012321655359575828,-0.10558402193295482,0.3833405049097153,-0.02345949509028472,-0.057668375344849365,0.5481904277878422,-0.015509572212157763,-0.027513876551636975,4.869843643655225,0.3100436436552245,-0.0679950093546262,32.18696570495055,0.6642657049505516,-0.021072614495285986,3.116646051022314,0.2255460510223144,0.0780139223902025,64.79947871546591,-0.8667212845340941,-0.013198895086575652,0.31392633830828054,-0.008673661691719459,-0.02688673804004792,29.319747826360885,-4.188552173639113,0.12500043791058077,0.5443748086690903,-0.013025191330909736,-0.02336776342107954,0.9755398988723755,-0.0025601011276245034,-0.0026174226844131515,0.10637212991714477,0.0032721299171447754,0.03173743857560403,0.7505592206442392,-0.04434077935576086,-0.055781581778539265,83.55600000000001,10.451000000000008,0.14295875795089266,1.8517117392184446,0.2594117392184445,-0.1629163720520282
13,2026-07-26T07:09:07+00:00,2026-07-26T07:15:14+00:00,367.55,87291fda8ccb5253470dad69c6afc8413e7a3581597d33675adbc6cc0b4edd4a,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","flickering, temporal inconsistency, unstable details, hallucinated textures, oversharpening, ringing artifacts, color shifts, ghosting, motion trails, warped structures, plastic texture, excessive smoothing, noise amplification",7.500000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,f80b49f4490bf81ceea6e36791fd90a2a5e889536c966c528e501bcc21928077,results_test/UDM10,2.2047166162016865,2,2,-0.3369562567434059,0,0,26.048043743256596,-0.3369562567434059,-0.01277075068195588,0.7775025434612864,0.0036025434612864116,0.004655050344083747,0.2570829066778383,0.00788290667783828,-0.031632851837232266,0.1293561816215515,0.012656181621551493,-0.10845057087876173,0.3803180225914525,-0.02648197740854752,-0.06509827288236854,0.5451842643560901,-0.018515735643909847,-0.03284679021449326,4.848740075547978,0.28894007554797785,-0.0633668309022277,32.05570679346916,0.5330067934691627,-0.016908665611421694,3.1139764066665405,0.22287640666654074,0.07709052148543487,64.60188737069407,-1.064312629305931,-0.016207921720853818,0.3117025388344642,-0.010897461165535804,-0.033780102806992576,29.46158486643145,-4.046715133568547,0.12076754516249846,0.5412230625748634,-0.016176937425136595,-0.02902213388076174,0.9731346011161804,-0.004965398883819527,-0.005076575895940627,0.10645248182117939,0.0033524818211793928,0.032516797489615834,0.7582039665992635,-0.03669603340073657,-0.04616433941468936,83.474,10.369,0.1418370836468094,1.8816031320117568,0.2893031320117567,-0.18168883502591013
14,2026-07-26T07:15:15+00:00,2026-07-26T07:21:18+00:00,362.207,69273a62b1ad8dd716f1aa8ffa342d9773860ec2790d970db795fff8511e4fab,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",3.500000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,ad4d80c7719ddc956e958be15fc1f05ee50f73b4721f658d3f7c3aa0350554fc,results_test/UDM10,2.2123317842260932,2,2,0.049413540747856644,0,0,26.434413540747858,0.049413540747856644,0.0018727891130512276,0.7824210300937914,0.008521030093791349,0.011010505354427378,0.25329516907372784,0.004095169073727839,-0.016433262735665484,0.12776254415512084,0.01106254415512084,-0.09479472283736795,0.38929551859055794,-0.017504481409442052,-0.04302969864661271,0.5536844416972129,-0.010015558302787109,-0.017767532912519264,4.92690225591596,0.3671022559159596,-0.08050841175401544,32.382643249698376,0.8599432496983752,-0.027280126692776165,3.0742197159797913,0.1831197159797915,0.06333911520867196,65.03300849545386,-0.6331915045461471,-0.009642578747455268,0.3158125520473526,-0.006787447952647407,-0.021039826263631146,28.758728421118953,-4.749571578881046,0.1417431376369749,0.5515294045209884,-0.005870595479011587,-0.01053210527271544,0.9810267627239228,0.0029267627239227822,0.002992293961683654,0.10391973871737718,0.0008197387173771858,0.007950908994929057,0.7610456207996042,-0.0338543792003958,-0.04258948194791269,83.412,10.307000000000002,0.1409889884412831,1.7734661770615883,0.18116617706158822,-0.1137764096348604
15,2026-07-26T07:21:18+00:00,2026-07-26T07:27:19+00:00,360.734,18a25e89e08d03dd9a6a835843f86101f62223937df88c0686d17a5c19aa1521,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",4.500000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,10ccb140bebe3659939a65f4af1000fe453968ca9606edd954e3bda9c276de8f,results_test/UDM10,2.2094473009060227,2,2,-0.013186588902630803,0,0,26.37181341109737,-0.013186588902630803,-0.0004997759675054312,0.7811071697375278,0.007207169737527774,0.009312792011277651,0.2544208740755435,0.005220874075543475,-0.020950538023850218,0.12813246923108254,0.011432469231082543,-0.0979646035225582,0.3861926118693044,-0.02060738813069557,-0.050657296289812116,0.550972221551403,-0.01272777844859696,-0.022578993167636972,4.901739954024899,0.3419399540248991,-0.0749901210634017,32.28410819516491,0.7614081951649112,-0.02415428231607417,3.0586057439927132,0.16750574399271345,0.057938412366474165,64.8143663098735,-0.8518336901264973,-0.01297217883974552,0.31366608688427555,-0.008933913115724446,-0.027693469050602746,28.607747527091732,-4.900552472908267,0.14624891363955397,0.5521803736686707,-0.00521962633132933,-0.009364238125815088,0.9801781356334687,0.002078135633468703,0.00212466581481311,0.10647808462381363,0.003378084623813629,0.03276512729208176,0.7536668771491095,-0.041233122850890536,-0.05187208812541267,83.136,10.030999999999992,0.13721359688119816,1.7814441569983803,0.18914415699838028,-0.11878675940361758
16,2026-07-26T07:27:19+00:00,2026-07-26T07:33:25+00:00,366.207,15e052fbb78c6f6502177e601f39af64c62a6fc526570e0a708a66023ec37c17,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",5.000000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,77dd83023e63122b095152c3bec67a3150f8c628f235fadb7e33110c4ea17b88,results_test/UDM10,2.2082937198120454,2,2,-0.05084895964591851,0,0,26.334151040354083,-0.05084895964591851,-0.001927191951711901,0.7803126480040578,0.006412648004057719,0.008286145502077425,0.25507300681164186,0.005873006811641851,-0.0235674430643734,0.1282698148681271,0.01156981486812711,-0.09914151557949537,0.3849769373093882,-0.021823062690611794,-0.05364568016374581,0.5500018622606031,-0.013698137739396876,-0.02430040400815483,4.885551643749506,0.3257516437495056,-0.07143989730898408,32.16528321914843,0.6425832191484275,-0.02038477729218714,3.050856730630321,0.15975673063032136,0.055258113047048314,64.68051320968137,-0.9856867903186384,-0.01501056540988573,0.312410172772023,-0.01018982722797701,-0.03158656921257598,28.55825549710181,-4.950044502898187,0.1477259217238173,0.5523926138877868,-0.005007386112213186,-0.008983469881975575,0.9803206562995911,0.002220656299591117,0.0022703775683377133,0.10608915910124779,0.002989159101247793,0.028992813785138634,0.746384155810859,-0.04851584418914101,-0.06103389632550133,82.92700000000002,9.822000000000017,0.13435469530127922,1.7763704701792444,0.18407047017924438,-0.11560037064576045
17,2026-07-26T07:33:26+00:00,2026-07-26T07:39:27+00:00,360.382,fae4d42b0494db71c75749e138cc40ecf1ab45b9e7b666a026fc6f686fead30f,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",5.500000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,2fd3b5ca49cfd62fc82673198add685ad143a8b3ee320bd259d83fe535a3769b,results_test/UDM10,2.2064988235442287,2,2,-0.09261931634718579,0,0,26.292380683652816,-0.09261931634718579,-0.0035103019271247216,0.7794422758161191,0.005542275816119102,0.007161488326811089,0.2557785919597072,0.006578591959707197,-0.026398844140077034,0.12840314815121312,0.011703148151213122,-0.10028404585443977,0.3837428177556684,-0.02305718224433162,-0.056679405713696215,0.5483349429984246,-0.015365057001575422,-0.02725750754226614,4.862098122210256,0.30229812221025565,-0.06629635558802045,32.072855332952734,0.550155332952734,-0.01745267166050922,3.04049287649893,0.14939287649893007,0.05167336878659683,64.56528785459457,-1.100912145405431,-0.016765278718814714,0.3109742542909038,-0.011625745709096191,-0.036037649439231836,28.5487060546875,-4.959593945312498,0.14801090909752207,0.5355308011174202,-0.021869198882579766,-0.03923430011227084,0.9790924906730651,0.0009924906730651717,0.0010147128852521948,0.0966101536527276,-0.006489846347272399,-0.06294710327131328,0.7465006747593782,-0.04839932524062185,-0.06088731317225041,82.93100000000001,9.826000000000008,0.13440941112099045,1.7808286439928147,0.18852864399281466,-0.1184002034747313
18,2026-07-26T07:39:27+00:00,2026-07-26T07:45:36+00:00,368.69,b505bdee3996287eaa6c65a327ce8e907d474dc01c2923e7c99335b6ca025b2f,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",6.500000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,f1212ab93ada0332fed5666e92cd4a001a33b07a46e1e5410dde7925021a7c45,results_test/UDM10,2.2024320598478395,2,2,-0.18871526287448503,0,0,26.196284737125517,-0.18871526287448503,-0.007152369258081676,0.7774329237827153,0.0035329237827153026,0.004565090816275103,0.2574586565696424,0.008258656569642392,-0.033140676443187765,0.12866188153143854,0.01196188153143854,-0.10250112709030454,0.37991095089143323,-0.026889049108566765,-0.06609894077818772,0.5450798993149111,-0.018620100685088903,-0.03303193309400196,4.816355824375623,0.2565558243756225,-0.0562647099380724,31.836496777744664,0.3137967777446633,-0.009954628814938546,3.0225369145793297,0.13143691457932993,0.04546259713580642,64.32118398604855,-1.3450160139514509,-0.020482622931606378,0.3077226508048273,-0.014877349195172695,-0.04611701548410631,28.57430459299395,-4.933995407006048,0.14724696290190933,0.5458959862589836,-0.011504013741016395,-0.020638704235766765,0.9777888774871826,-0.00031112251281739667,-0.0003180886543476093,0.105653265863657,0.002553265863657006,0.02476494533129977,0.7352178409102162,-0.059682159089783804,-0.07508134242015826,82.944,9.838999999999999,0.1345872375350523,1.7894245982946206,0.1971245982946206,-0.12379865496113834
19,2026-07-26T07:45:37+00:00,2026-07-26T07:51:40+00:00,363.57,709d4e333b9468aeaf6a0bb02a43a66a2da19f94a51e1779e5197c782836376b,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",7.500000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,a36cf6a41904382e74bf888aadec1710bd4f2f596d71fe6fdd8ea502181ad0db,results_test/UDM10,3.1985931062773627,3,2,-0.30095668792724695,0,0,26.084043312072755,-0.30095668792724695,-0.011406355426463784,0.7750947746576047,0.001194774657604647,0.0015438359705448339,0.25955827356346195,0.010358273563461945,-0.04156610579238341,0.12900317042104661,0.012303170421046616,-0.10542562485901129,0.3769302807507976,-0.029869719249202398,-0.07342605518486332,0.541965457700914,-0.021734542299086,-0.03855693152223878,4.771205237216706,0.2114052372167059,-0.04636283109274659,31.503216867545984,-0.019483132454016783,0.0006180667409205678,2.999922770454037,0.10882277045403743,0.03764061099721125,64.0466760635376,-1.6195239364624001,-0.024662976332761755,0.30434606176230217,-0.01825393823769783,-0.05658381350805279,28.64548024823589,-4.862819751764107,0.14512284275132153,0.5388244718313218,-0.018575528168678246,-0.033325310672189176,0.9762368857860565,-0.001863114213943473,-0.0019048299907406944,0.10042364876717329,-0.0026763512328267097,-0.025958789843130065,0.7511975243640622,-0.043702475635937876,-0.05497858301162143,82.91,9.804999999999993,0.13412215306750552,1.8162639604997817,0.22396396049978162,-0.1406543744895947
20,2026-07-26T07:51:41+00:00,2026-07-26T07:57:44+00:00,363.056,cb257a6c63eed8d69e39074acadce68141c5e1fd740500fbd1d602c3d45e3d2a,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","unstable edges, temporal jitter, motion trails, ghosting, hallucinated details, fake textures, oversharpening, ringing, color shifts, excessive smoothing, noise amplification, distorted structures",3.500000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,04dbfdebb96da235882488689e4d0efa8457e2d77696ebe2f1f8629597b5480f,results_test/UDM10,2.220371034495522,2,2,0.025134229352392623,0,0,26.410134229352394,0.025134229352392623,0.0009525953895164912,0.7823604007788721,0.008460400778872113,0.010932162784432242,0.25163095408389646,0.0024309540838964583,-0.009755032439391888,0.12545425142011335,0.008754251420113351,-0.07501500788443317,0.39240280014853324,-0.014397199851466758,-0.03539134673418574,0.556686111323295,-0.007013888676704938,-0.012442591230627884,4.9034470084188175,0.34364700841881746,-0.07536449151691246,32.009770697396284,0.48707069739628395,-0.015451426984245764,3.1403055010303373,0.24920550103033756,0.08619746844811234,65.6117627420733,-0.054437257926707616,-0.0008289996669018097,0.3206588660997729,-0.0019411339002270989,-0.006017154061460319,29.268451518397182,-4.239848481602817,0.1265312916979619,0.5559522986412049,-0.0014477013587951282,-0.002597239610324952,0.9813422799110413,0.0032422799110413125,0.0033148756886221373,0.10580038651823997,0.0027003865182399778,0.026191915792822287,0.7579818613426083,-0.0369181386573918,-0.04644375224228431,83.56700000000001,10.462000000000003,0.14310922645509888,1.8254937902869035,0.23319379028690346,-0.1464509139527121
21,2026-07-26T07:57:45+00:00,2026-07-26T08:03:53+00:00,367.333,6b09cecfb0883508ec098c100fbd951e4fe9b065bee528d5220e6652cc223be0,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","unstable edges, temporal jitter, motion trails, ghosting, hallucinated details, fake textures, oversharpening, ringing, color shifts, excessive smoothing, noise amplification, distorted structures",4.500000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,3fc51a4bebe2012244973fbd90f191b516827875717691446b7dabd49036dd74,results_test/UDM10,2.22059882322498,2,2,-0.0437037055723124,0,0,26.34129629442769,-0.0437037055723124,-0.0016563845204590638,0.7811552556737376,0.007255255673737526,0.009374926571569358,0.252150588050004,0.002950588050004005,-0.011840240971123616,0.12501338912594703,0.008313389125947035,-0.07123726757452473,0.39102244771295985,-0.015777552287040142,-0.038784543478466424,0.5550731200364328,-0.008626879963567147,-0.015304026900065899,4.870945209009857,0.3111452090098572,-0.0682365913000257,31.872196693572334,0.34949669357233404,-0.01108714334661479,3.152225019470338,0.26112501947033806,0.09032030004854141,65.6278424109182,-0.03835758908179798,-0.0005841298732346013,0.32037338984589425,-0.002226610154105746,-0.006902077353086627,29.268381426411292,-4.239918573588707,0.1265333834777863,0.5522907018661499,-0.005109298133850082,-0.00916630450995709,0.9806848049163819,0.002584804916381911,0.0026426795996134455,0.10584044642746449,0.002740446427464488,0.026580469713525588,0.7550530489799936,-0.03984695102000646,-0.0501282564096194,83.547,10.441999999999993,0.14283564735654186,1.8392304884764599,0.24693048847645982,-0.155077867535301
22,2026-07-26T08:03:53+00:00,2026-07-26T08:09:57+00:00,364.087,857355eec86e743a280b2927cfc450568f2cb2174247aafc6357df5645efde29,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","unstable edges, temporal jitter, motion trails, ghosting, hallucinated details, fake textures, oversharpening, ringing, color shifts, excessive smoothing, noise amplification, distorted structures",5.000000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,f0bb7a1d1dbec8dd733f8d763e4cf9132f6686407dc8ab2c713fedc8b99b3ce3,results_test/UDM10,2.2205943305107065,2,2,-0.08380740258002106,0,0,26.30119259741998,-0.08380740258002106,-0.003176327556567029,0.7804411790953583,0.006541179095358229,0.00845222780121234,0.2525536913544901,0.003353691354490068,-0.013457830475481814,0.12480367960468416,0.008103679604684166,-0.06944027081991573,0.3892925049989454,-0.017507495001054585,-0.04303710668892474,0.5539720044982049,-0.00972799550179504,-0.01725739844207032,4.854668159341439,0.29486815934143884,-0.06466690629883741,31.721457770490304,0.1987577704903032,-0.00630522672519496,3.15969388177318,0.26859388177318033,0.09290369816788778,65.62230173541653,-0.043898264583475566,-0.0006685062419246974,0.32012171072344625,-0.0024782892765537468,-0.007682235823167225,29.279314988659273,-4.2289850113407255,0.12620708932833732,0.5538907378911972,-0.0035092621088027576,-0.006295769839976243,0.98081876039505,0.002718760395050035,0.0027796343881505317,0.10736871473491191,0.004268714734911916,0.04140363467421839,0.7521013854939769,-0.04279861450602318,-0.05384150774439952,83.41799999999999,10.312999999999988,0.14107106217084997,1.8489304485653217,0.2566304485653217,-0.1611696593388945
23,2026-07-26T08:09:58+00:00,2026-07-26T08:16:08+00:00,370.229,39f94b4d583326ff2c7f05871b2d6a1ca10db9311d1bc374339e8f96b95867c2,"Faithful restoration of the input video, preserving original structure and identity, natural fine details, stable edges, realistic colors, temporal consistency, motion-consistent textures, minimal hallucination.","unstable edges, temporal jitter, motion trails, ghosting, hallucinated details, fake textures, oversharpening, ringing, color shifts, excessive smoothing, noise amplification, distorted structures",5.500000,English fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,e11289fe2cdc9c034f121907118e477f9a8621b4dba78f42cb32383f556197af,results_test/UDM10,2.2200811656256327,2,2,-0.1279922042354471,0,0,26.257007795764554,-0.1279922042354471,-0.00485094577356252,0.7796411581032092,0.005741158103209187,0.007418475388563364,0.2530301984039045,0.0038301984039045,-0.015369977543758026,0.12455167943431485,0.007851679434314848,-0.06728088632660538,0.387951431495528,-0.018848568504471974,-0.046333747552782634,0.5530462719740407,-0.01065372802595932,-0.018899641699413376,4.837299231509971,0.2774992315099709,-0.06085776382954755,31.632674739346346,0.10997473934634527,-0.0034887474533065147,3.1641049700398605,0.2730049700398607,0.09442944555354733,65.62302526658581,-0.043174733414190314,-0.0006574879224652913,0.3196790767773506,-0.0029209232226494186,-0.009054318731089332,29.33408203125,-4.17421796875,0.12457265718493626,0.5419042408466339,-0.015495759153366095,-0.0278000702428527,0.9805733978748321,0.0024733978748321395,0.0025287781155629687,0.1011681541800499,-0.0019318458199500954,-0.018737592822018385,0.7502476288857356,-0.044652371114264455,-0.05617357040415707,83.49100000000001,10.38600000000001,0.14206962588058286,1.855644664465217,0.26334466446521687,-0.16538633703775474
